,goal_reached,path_length,times_disturbed,is_alternative,distance_saved,safety_value,allowance,safety_list,graph_reference
0,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
1,False,6,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
2,False,8,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
3,True,34,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
4,True,34,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
5,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
6,True,36,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
7,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
8,True,36,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
9,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
10,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
11,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
12,True,40,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
13,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
14,True,34,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
15,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
16,False,6,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
17,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
18,True,34,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
19,False,5,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",V_19_13_44_41_455788
