,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,True,27,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
1,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
2,True,29,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
3,True,27,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
4,True,29,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
5,False,16,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
6,True,27,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
7,True,27,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
8,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
9,True,27,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
10,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
11,True,29,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
12,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
13,True,29,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
14,False,16,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
15,False,29,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
16,True,31,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
17,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
18,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
19,True,31,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
20,True,27,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
21,True,27,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
22,True,27,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
23,True,27,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
24,True,27,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
25,True,27,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
26,True,27,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
27,True,27,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",M_18_1_38_40
