,goal_reached,path_length,times_disturbed,is_alternative,distance_saved,safety_value,allowance,safety_list,graph_reference
0,True,59,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
1,False,9,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
2,True,59,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
3,True,59,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
4,False,41,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
5,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
6,True,59,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
7,True,59,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
8,False,41,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
9,True,59,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
10,True,59,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
11,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
12,True,59,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
13,False,41,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
14,True,59,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
15,False,41,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
16,True,59,11,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
17,False,9,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
18,True,59,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
19,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
20,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
21,False,54,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
22,False,9,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
23,True,59,11,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
24,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
25,True,59,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
26,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
27,True,59,9,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
28,False,9,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
29,True,59,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
30,True,59,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
31,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
32,True,59,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
33,False,2,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
34,True,59,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
35,False,34,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
36,True,59,8,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
37,True,59,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
38,True,59,5,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
39,False,9,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
40,True,59,6,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
41,True,59,10,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
42,True,59,7,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
43,False,34,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
44,True,59,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
45,True,59,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_19_3_15
