,goal_reached,path_length,times_disturbed,is_alternative,distance_saved,safety_value,allowance,safety_list,graph_reference
0,False,47,8,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
1,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
2,False,14,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
3,False,37,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
4,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
5,False,22,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
6,False,14,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
7,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
8,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
9,False,38,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
10,False,43,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
11,True,57,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
12,False,16,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
13,False,20,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
14,False,51,8,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
15,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
16,False,46,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
17,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
18,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
19,False,41,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
20,True,55,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
21,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
22,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
23,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
24,False,41,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
25,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
26,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
27,False,50,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
28,False,33,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
29,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
30,False,20,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
31,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
32,False,40,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
33,True,59,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
34,True,59,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
35,False,49,8,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
36,False,20,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
37,False,16,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
38,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
39,False,38,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
40,True,61,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
41,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
42,False,43,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
43,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
44,True,59,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
45,False,16,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
46,False,36,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
47,True,49,0,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
48,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
49,False,40,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
50,False,31,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
51,False,37,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
52,False,20,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
53,False,18,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
54,False,40,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
55,True,61,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
56,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
57,False,38,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
58,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
59,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
60,False,40,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
61,False,39,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
62,True,67,10,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
63,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
64,False,29,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
65,True,53,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
66,True,63,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
67,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
68,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
69,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
70,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
71,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
72,False,14,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
73,False,29,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
74,False,39,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
75,False,18,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
76,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
77,False,42,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
78,False,27,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
79,False,39,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
80,False,54,8,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
81,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
82,False,40,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
83,False,38,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
84,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
85,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
86,False,20,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
87,False,46,8,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
88,False,40,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
89,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
90,False,18,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
91,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
92,True,57,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
93,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
94,False,38,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
95,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
96,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
97,True,59,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
98,False,33,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
99,False,14,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
100,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
101,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
102,False,43,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
103,True,57,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
104,False,40,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
105,False,14,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
106,False,45,8,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
107,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
108,False,42,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
109,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
110,False,50,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
111,True,59,5,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
112,False,37,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
113,False,20,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
114,False,35,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
115,False,38,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
116,False,14,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
117,False,52,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
118,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
119,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
120,False,14,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
121,False,27,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
122,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
123,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
124,False,16,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
125,True,55,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
126,False,20,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
127,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
128,False,39,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
129,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
130,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
131,False,43,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
132,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
133,True,61,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
134,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
135,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
136,False,44,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
137,True,69,10,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
138,False,33,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
139,False,38,4,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
140,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
141,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
142,False,20,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
143,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
144,False,35,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
145,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
146,False,44,3,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
147,False,14,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
148,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
149,False,3,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
150,False,27,2,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
151,False,47,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
152,False,47,6,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
153,False,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
154,True,61,7,False,,1,2,"[1, 2, 3, 4, 5, 6]",S_18_17_31_53_724768
