,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,True,47,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
1,False,20,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
2,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
3,False,47,6,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
4,False,22,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
5,False,26,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
6,False,48,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
7,False,28,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
8,False,49,7,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
9,False,26,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
10,False,24,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
11,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
12,False,30,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
13,False,39,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
14,False,26,6,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
15,False,26,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
16,True,53,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
17,False,16,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
18,False,20,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
19,False,26,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
20,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
21,True,53,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
22,False,41,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
23,False,24,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
24,False,20,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
25,True,51,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
26,False,22,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
27,True,61,8,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
28,False,41,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
29,True,51,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
30,True,61,8,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
31,False,26,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
32,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
33,False,18,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
34,False,28,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
35,True,51,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
36,True,55,5,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
37,False,26,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
38,False,22,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
39,True,55,5,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
40,False,45,5,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
41,False,48,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
42,False,39,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
43,True,57,6,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
44,False,26,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_3_36_53
