,goal_reached,path_length,times_disturbed,is_alternative,distance_saved,safety_value,allowance,safety_list,graph_reference
0,True,18,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
1,True,22,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
2,True,18,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
3,False,6,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
4,True,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
5,False,6,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
6,True,20,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
7,True,24,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
8,False,6,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
9,True,18,0,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
10,True,22,3,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
11,True,18,0,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
12,True,18,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
13,False,18,4,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
14,True,20,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
15,True,18,2,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
16,False,6,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
17,True,18,0,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
18,False,6,1,False,,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_19_14_23_55_484736
