,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
1,False,98,19,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
2,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
3,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
4,False,29,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
5,False,16,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
6,False,12,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
7,True,89,9,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
8,False,34,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
9,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
10,True,79,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
11,False,12,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
12,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
13,False,30,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
14,False,63,7,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
15,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
16,False,14,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
17,True,87,8,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
18,False,12,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
19,True,93,11,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
20,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
21,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
22,False,12,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
23,False,57,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
24,False,27,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
25,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
26,False,10,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
27,True,85,7,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
28,False,86,12,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
29,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
30,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
31,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
32,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
33,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
34,False,12,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
35,False,42,7,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
36,False,27,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
37,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
38,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
39,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
40,False,34,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
41,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
42,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
43,False,27,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
44,True,99,14,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
45,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
46,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
47,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
48,True,83,6,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
49,False,29,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
50,False,34,3,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
51,False,31,4,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
52,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
53,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
54,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
55,False,44,6,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
56,False,40,6,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
57,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
58,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
59,False,78,9,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
60,False,3,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
61,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
62,False,64,2,False,1,2,"[1, 2, 3, 4, 5, 6]",V_18_10_24_52
