,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,False,42,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
1,False,77,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
2,False,31,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
3,False,31,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
4,False,10,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
5,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
6,False,34,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
7,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
8,False,10,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
9,False,86,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
10,True,106,12,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
11,False,10,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
12,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
13,False,22,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
14,False,24,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
15,True,114,16,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
16,False,56,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
17,False,26,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
18,False,22,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
19,False,42,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
20,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
21,False,12,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
22,False,72,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
23,False,37,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
24,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
25,False,10,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
26,False,33,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
27,False,26,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
28,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
29,True,98,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
30,False,31,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
31,False,12,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
32,False,57,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
33,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
34,False,29,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
35,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
36,False,26,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
37,False,60,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
38,False,31,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
39,True,100,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
40,False,44,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
41,False,40,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
42,True,108,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
43,False,24,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
44,False,74,8,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
45,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
46,False,55,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
47,False,29,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
48,False,48,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
49,True,104,9,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
50,True,94,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
51,False,42,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
52,False,24,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
53,False,65,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
54,False,89,11,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
55,False,16,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
56,False,48,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
57,True,98,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
58,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
59,False,69,7,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
60,False,28,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
61,False,65,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
62,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
63,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
64,False,59,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
65,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
66,False,31,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
67,False,63,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
68,False,14,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
69,False,46,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
70,False,63,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
71,False,33,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
72,False,33,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
73,False,31,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
74,False,22,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
75,False,75,10,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
76,False,65,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
77,False,22,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
78,False,97,11,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
79,False,85,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
80,False,65,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
81,True,96,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
82,False,24,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
83,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
84,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
85,False,33,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
86,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
87,False,65,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
88,False,40,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
89,False,40,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
90,False,8,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
91,False,64,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",J_18_7_57_40
