,goal_reached,path_length,times_disturbed,is_alternative,safety_value,allowance,safety_list,graph_reference
0,True,42,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
1,False,17,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
2,True,46,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
3,True,42,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
4,True,48,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
5,True,40,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
6,False,17,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
7,True,40,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
8,True,46,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
9,True,40,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
10,True,40,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
11,True,40,0,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
12,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
13,False,19,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
14,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
15,True,40,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
16,True,42,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
17,False,12,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
18,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
19,False,19,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
20,True,42,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
21,True,44,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
22,False,12,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
23,True,46,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
24,False,12,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
25,False,14,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
26,True,48,6,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
27,False,12,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
28,True,44,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
29,True,44,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
30,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
31,True,44,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
32,True,44,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
33,True,44,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
34,True,40,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
35,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
36,True,42,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
37,False,17,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
38,False,19,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
39,True,46,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
40,True,46,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
41,True,40,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
42,True,40,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
43,True,42,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
44,True,40,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
45,True,44,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
46,True,44,3,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
47,True,40,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
48,False,12,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
49,True,46,4,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
50,True,42,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
51,True,48,5,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
52,False,19,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
53,False,14,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
54,True,42,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
55,True,40,1,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
56,True,42,2,False,1,2,"[1, 2, 3, 4, 5, 6, 7]",V_18_3_46_59
